market,month,year,quantity,priceMin,priceMax,priceMod,city,state,date,lon,lat
AHMEDABAD(GUJ),April,2010,126519,381,663,545,AHMEDABAD,GUJ,2010-04-01,72.5713621,23.022505
AHMEDABAD(GUJ),April,2011,120456,274,632,479,AHMEDABAD,GUJ,2011-04-01,72.5713621,23.022505
AHMEDABAD(GUJ),April,2012,117541,328,611,516,AHMEDABAD,GUJ,2012-04-01,72.5713621,23.022505
AHMEDABAD(GUJ),April,2013,156100,693,999,893,AHMEDABAD,GUJ,2013-04-01,72.5713621,23.022505
AHMEDABAD(GUJ),April,2014,108781,488,1082,841,AHMEDABAD,GUJ,2014-04-01,72.5713621,23.022505
AHMEDABAD(GUJ),April,2015,147551,861,1317,1135,AHMEDABAD,GUJ,2015-04-01,72.5713621,23.022505
AHMEDABAD(GUJ),May,2005,14510,200,363,281,AHMEDABAD,GUJ,2005-05-01,72.5713621,23.022505
AHMEDABAD(GUJ),May,2006,12860,147,283,215,AHMEDABAD,GUJ,2006-05-01,72.5713621,23.022505
AHMEDABAD(GUJ),May,2008,72641,197,318,268,AHMEDABAD,GUJ,2008-05-01,72.5713621,23.022505
AHMEDABAD(GUJ),May,2009,41723,344,581,506,AHMEDABAD,GUJ,2009-05-01,72.5713621,23.022505
AHMEDABAD(GUJ),May,2010,72604,355,613,518,AHMEDABAD,GUJ,2010-05-01,72.5713621,23.022505
AHMEDABAD(GUJ),May,2011,88893,248,628,470,AHMEDABAD,GUJ,2011-05-01,72.5713621,23.022505
AHMEDABAD(GUJ),May,2012,119054,273,541,456,AHMEDABAD,GUJ,2012-05-01,72.5713621,23.022505
AHMEDABAD(GUJ),May,2013,159374,565,956,840,AHMEDABAD,GUJ,2013-05-01,72.5713621,23.022505
AHMEDABAD(GUJ),May,2014,132951,581,1154,925,AHMEDABAD,GUJ,2014-05-01,72.5713621,23.022505
AHMEDABAD(GUJ),May,2015,145910,790,1442,1178,AHMEDABAD,GUJ,2015-05-01,72.5713621,23.022505
AHMEDABAD(GUJ),June,2005,22340,192,391,289,AHMEDABAD,GUJ,2005-06-01,72.5713621,23.022505
AHMEDABAD(GUJ),June,2006,30476,189,401,297,AHMEDABAD,GUJ,2006-06-01,72.5713621,23.022505
AHMEDABAD(GUJ),June,2008,55420,282,457,370,AHMEDABAD,GUJ,2008-06-01,72.5713621,23.022505
AHMEDABAD(GUJ),June,2009,26909,508,817,700,AHMEDABAD,GUJ,2009-06-01,72.5713621,23.022505
AHMEDABAD(GUJ),June,2010,99649,332,719,630,AHMEDABAD,GUJ,2010-06-01,72.5713621,23.022505
AHMEDABAD(GUJ),June,2011,99309,342,748,568,AHMEDABAD,GUJ,2011-06-01,72.5713621,23.022505
AHMEDABAD(GUJ),June,2012,111545,367,599,525,AHMEDABAD,GUJ,2012-06-01,72.5713621,23.022505
AHMEDABAD(GUJ),June,2013,103681,1061,1541,1350,AHMEDABAD,GUJ,2013-06-01,72.5713621,23.022505
AHMEDABAD(GUJ),June,2014,145488,760,1606,1202,AHMEDABAD,GUJ,2014-06-01,72.5713621,23.022505
AHMEDABAD(GUJ),June,2015,144342,1118,1942,1630,AHMEDABAD,GUJ,2015-06-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2005,5476,275,513,400,AHMEDABAD,GUJ,2005-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2006,3217,225,425,325,AHMEDABAD,GUJ,2006-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2007,2373,700,1020,850,AHMEDABAD,GUJ,2007-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2008,59752,432,682,558,AHMEDABAD,GUJ,2008-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2009,56919,434,755,625,AHMEDABAD,GUJ,2009-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2010,93601,451,808,750,AHMEDABAD,GUJ,2010-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2011,100606,481,967,761,AHMEDABAD,GUJ,2011-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2012,130843,492,693,600,AHMEDABAD,GUJ,2012-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2013,109344,1800,2312,2128,AHMEDABAD,GUJ,2013-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2014,107333,1171,2144,1780,AHMEDABAD,GUJ,2014-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),July,2015,114147,1470,2348,2004,AHMEDABAD,GUJ,2015-07-01,72.5713621,23.022505
AHMEDABAD(GUJ),August,2005,23467,425,663,538,AHMEDABAD,GUJ,2005-08-01,72.5713621,23.022505
AHMEDABAD(GUJ),August,2007,2445,650,1050,900,AHMEDABAD,GUJ,2007-08-01,72.5713621,23.022505
AHMEDABAD(GUJ),August,2008,47279,409,888,663,AHMEDABAD,GUJ,2008-08-01,72.5713621,23.022505
AHMEDABAD(GUJ),August,2009,78366,569,783,674,AHMEDABAD,GUJ,2009-08-01,72.5713621,23.022505
AHMEDABAD(GUJ),August,2010,81022,638,984,886,AHMEDABAD,GUJ,2010-08-01,72.5713621,23.022505
AHMEDABAD(GUJ),August,2011,88332,526,1198,950,AHMEDABAD,GUJ,2011-08-01,72.5713621,23.022505
AHMEDABAD(GUJ),August,2012,98367,620,788,726,AHMEDABAD,GUJ,2012-08-01,72.5713621,23.022505
AHMEDABAD(GUJ),August,2013,66177,3105,4232,3808,AHMEDABAD,GUJ,2013-08-01,72.5713621,23.022505
AHMEDABAD(GUJ),August,2014,82915,995,1830,1538,AHMEDABAD,GUJ,2014-08-01,72.5713621,23.022505
AHMEDABAD(GUJ),August,2015,78103,2973,4327,3723,AHMEDABAD,GUJ,2015-08-01,72.5713621,23.022505
AHMEDABAD(GUJ),September,2005,24206,669,1094,888,AHMEDABAD,GUJ,2005-09-01,72.5713621,23.022505
AHMEDABAD(GUJ),September,2006,4299,250,450,350,AHMEDABAD,GUJ,2006-09-01,72.5713621,23.022505
AHMEDABAD(GUJ),September,2008,29123,394,839,611,AHMEDABAD,GUJ,2008-09-01,72.5713621,23.022505
AHMEDABAD(GUJ),September,2009,72784,509,793,654,AHMEDABAD,GUJ,2009-09-01,72.5713621,23.022505
AHMEDABAD(GUJ),September,2010,79013,1018,1470,1299,AHMEDABAD,GUJ,2010-09-01,72.5713621,23.022505
AHMEDABAD(GUJ),September,2011,111020,650,1250,1038,AHMEDABAD,GUJ,2011-09-01,72.5713621,23.022505
AHMEDABAD(GUJ),September,2012,73750,518,751,659,AHMEDABAD,GUJ,2012-09-01,72.5713621,23.022505
AHMEDABAD(GUJ),September,2013,67185,3370,5068,4494,AHMEDABAD,GUJ,2013-09-01,72.5713621,23.022505
AHMEDABAD(GUJ),September,2014,99780,906,1744,1422,AHMEDABAD,GUJ,2014-09-01,72.5713621,23.022505
AHMEDABAD(GUJ),September,2015,85576,3033,4472,3840,AHMEDABAD,GUJ,2015-09-01,72.5713621,23.022505
AHMEDABAD(GUJ),October,2005,12543,850,1413,1238,AHMEDABAD,GUJ,2005-10-01,72.5713621,23.022505
AHMEDABAD(GUJ),October,2008,9422,325,825,675,AHMEDABAD,GUJ,2008-10-01,72.5713621,23.022505
AHMEDABAD(GUJ),October,2009,86515,854,1592,1263,AHMEDABAD,GUJ,2009-10-01,72.5713621,23.022505
AHMEDABAD(GUJ),October,2010,82070,1141,1693,1533,AHMEDABAD,GUJ,2010-10-01,72.5713621,23.022505
AHMEDABAD(GUJ),October,2011,78649,575,1063,873,AHMEDABAD,GUJ,2011-10-01,72.5713621,23.022505
AHMEDABAD(GUJ),October,2012,82346,630,966,857,AHMEDABAD,GUJ,2012-10-01,72.5713621,23.022505
AHMEDABAD(GUJ),October,2013,98858,1469,4845,3640,AHMEDABAD,GUJ,2013-10-01,72.5713621,23.022505
AHMEDABAD(GUJ),October,2014,94659,822,1719,1444,AHMEDABAD,GUJ,2014-10-01,72.5713621,23.022505
AHMEDABAD(GUJ),October,2015,147780,1530,3510,2594,AHMEDABAD,GUJ,2015-10-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2005,14530,900,1025,963,AHMEDABAD,GUJ,2005-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2006,10814,200,633,517,AHMEDABAD,GUJ,2006-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2007,12063,500,1033,900,AHMEDABAD,GUJ,2007-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2008,38904,489,1167,950,AHMEDABAD,GUJ,2008-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2009,94402,746,1801,1391,AHMEDABAD,GUJ,2009-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2010,76962,1193,2035,1783,AHMEDABAD,GUJ,2010-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2011,116916,596,1063,901,AHMEDABAD,GUJ,2011-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2012,86711,574,1421,1171,AHMEDABAD,GUJ,2012-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2013,93291,1905,4100,3451,AHMEDABAD,GUJ,2013-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2014,144941,813,1478,1217,AHMEDABAD,GUJ,2014-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),November,2015,190213,1130,2313,1850,AHMEDABAD,GUJ,2015-11-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2005,34611,517,789,664,AHMEDABAD,GUJ,2005-12-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2006,19958,525,900,788,AHMEDABAD,GUJ,2006-12-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2007,10399,417,683,575,AHMEDABAD,GUJ,2007-12-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2008,67107,771,1303,1121,AHMEDABAD,GUJ,2008-12-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2009,102284,769,1699,1314,AHMEDABAD,GUJ,2009-12-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2010,62270,1338,3272,2603,AHMEDABAD,GUJ,2010-12-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2011,98449,379,887,742,AHMEDABAD,GUJ,2011-12-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2012,101630,639,1540,1313,AHMEDABAD,GUJ,2012-12-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2013,88391,953,1983,1686,AHMEDABAD,GUJ,2013-12-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2014,132706,1231,2057,1733,AHMEDABAD,GUJ,2014-12-01,72.5713621,23.022505
AHMEDABAD(GUJ),December,2015,162758,1006,1582,1364,AHMEDABAD,GUJ,2015-12-01,72.5713621,23.022505
AHMEDNAGAR(MS),January,2002,14118,93,305,212,AHMEDNAGAR,MS,2002-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2004,30981,307,930,618,AHMEDNAGAR,MS,2004-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2005,58100,96,438,266,AHMEDNAGAR,MS,2005-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2006,72382,68,458,261,AHMEDNAGAR,MS,2006-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2007,105069,267,1321,795,AHMEDNAGAR,MS,2007-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2008,93516,70,628,428,AHMEDNAGAR,MS,2008-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2009,244158,363,1831,1117,AHMEDNAGAR,MS,2009-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2010,162913,255,1877,1093,AHMEDNAGAR,MS,2010-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2011,52405,567,5800,3500,AHMEDNAGAR,MS,2011-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2012,72784,100,600,325,AHMEDNAGAR,MS,2012-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2014,380582,108,1283,696,AHMEDNAGAR,MS,2014-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2015,368770,100,1921,999,AHMEDNAGAR,MS,2015-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),January,2016,208751,175,1722,1138,AHMEDNAGAR,MS,2016-01-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2002,29225,84,241,164,AHMEDNAGAR,MS,2002-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2003,12742,100,255,175,AHMEDNAGAR,MS,2003-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2004,19139,205,735,470,AHMEDNAGAR,MS,2004-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2005,29100,77,323,194,AHMEDNAGAR,MS,2005-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2006,20145,50,345,193,AHMEDNAGAR,MS,2006-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2007,120784,321,1195,759,AHMEDNAGAR,MS,2007-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2008,74747,92,449,289,AHMEDNAGAR,MS,2008-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2009,197202,288,1220,767,AHMEDNAGAR,MS,2009-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2010,150299,195,1334,813,AHMEDNAGAR,MS,2010-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2013,40000,1350,1825,1600,AHMEDNAGAR,MS,2013-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2014,371458,100,836,486,AHMEDNAGAR,MS,2014-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2015,382237,100,1886,989,AHMEDNAGAR,MS,2015-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),February,2016,44756,100,1338,800,AHMEDNAGAR,MS,2016-02-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2003,101240,100,285,185,AHMEDNAGAR,MS,2003-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2004,11326,167,500,333,AHMEDNAGAR,MS,2004-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2005,19944,94,321,208,AHMEDNAGAR,MS,2005-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2006,11623,75,325,188,AHMEDNAGAR,MS,2006-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2007,114846,246,745,495,AHMEDNAGAR,MS,2007-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2008,11025,67,445,268,AHMEDNAGAR,MS,2008-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2009,149409,272,775,534,AHMEDNAGAR,MS,2009-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2010,131362,169,784,508,AHMEDNAGAR,MS,2010-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2011,84231,157,664,440,AHMEDNAGAR,MS,2011-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2014,453107,100,960,598,AHMEDNAGAR,MS,2014-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),March,2015,295205,101,1514,821,AHMEDNAGAR,MS,2015-03-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2002,15409,83,211,154,AHMEDNAGAR,MS,2002-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2003,82962,100,369,232,AHMEDNAGAR,MS,2003-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2004,13971,110,396,253,AHMEDNAGAR,MS,2004-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2005,52099,63,352,207,AHMEDNAGAR,MS,2005-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2007,4492,250,650,450,AHMEDNAGAR,MS,2007-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2008,11400,50,350,250,AHMEDNAGAR,MS,2008-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2009,112894,230,583,410,AHMEDNAGAR,MS,2009-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2010,170695,117,643,408,AHMEDNAGAR,MS,2010-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2011,23339,100,610,425,AHMEDNAGAR,MS,2011-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2014,206546,90,1256,674,AHMEDNAGAR,MS,2014-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),April,2015,339672,115,1484,805,AHMEDNAGAR,MS,2015-04-01,74.7495916,19.0952075
AHMEDNAGAR(MS),May,2002,32241,83,224,158,AHMEDNAGAR,MS,2002-05-01,74.7495916,19.0952075
AHMEDNAGAR(MS),May,2003,79671,100,405,260,AHMEDNAGAR,MS,2003-05-01,74.7495916,19.0952075
AHMEDNAGAR(MS),May,2004,15156,103,425,263,AHMEDNAGAR,MS,2004-05-01,74.7495916,19.0952075
AHMEDNAGAR(MS),May,2005,39722,50,397,223,AHMEDNAGAR,MS,2005-05-01,74.7495916,19.0952075
AHMEDNAGAR(MS),May,2007,104044,103,631,368,AHMEDNAGAR,MS,2007-05-01,74.7495916,19.0952075
AHMEDNAGAR(MS),May,2008,128711,50,358,205,AHMEDNAGAR,MS,2008-05-01,74.7495916,19.0952075
AHMEDNAGAR(MS),May,2009,23248,150,650,400,AHMEDNAGAR,MS,2009-05-01,74.7495916,19.0952075
AHMEDNAGAR(MS),May,2010,230659,135,725,424,AHMEDNAGAR,MS,2010-05-01,74.7495916,19.0952075
AHMEDNAGAR(MS),May,2014,295747,100,1545,731,AHMEDNAGAR,MS,2014-05-01,74.7495916,19.0952075
AHMEDNAGAR(MS),May,2015,311830,142,1933,1008,AHMEDNAGAR,MS,2015-05-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2002,57145,122,338,260,AHMEDNAGAR,MS,2002-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2003,54079,100,550,325,AHMEDNAGAR,MS,2003-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2004,12758,112,475,290,AHMEDNAGAR,MS,2004-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2005,27395,87,520,306,AHMEDNAGAR,MS,2005-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2006,10909,50,320,165,AHMEDNAGAR,MS,2006-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2007,102811,168,1047,597,AHMEDNAGAR,MS,2007-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2009,19071,157,850,533,AHMEDNAGAR,MS,2009-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2010,128207,194,823,550,AHMEDNAGAR,MS,2010-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2012,7626,100,650,375,AHMEDNAGAR,MS,2012-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2013,4464,300,1900,1100,AHMEDNAGAR,MS,2013-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2014,20450,100,2815,1325,AHMEDNAGAR,MS,2014-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),June,2015,27865,500,2400,1450,AHMEDNAGAR,MS,2015-06-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2002,71894,152,410,323,AHMEDNAGAR,MS,2002-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2003,36225,105,544,325,AHMEDNAGAR,MS,2003-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2004,8068,111,437,273,AHMEDNAGAR,MS,2004-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2005,22316,107,572,338,AHMEDNAGAR,MS,2005-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2006,9673,50,405,225,AHMEDNAGAR,MS,2006-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2007,77995,185,1001,599,AHMEDNAGAR,MS,2007-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2009,46868,250,798,534,AHMEDNAGAR,MS,2009-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2010,141940,215,927,573,AHMEDNAGAR,MS,2010-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2013,9677,450,2538,1495,AHMEDNAGAR,MS,2013-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2014,111755,225,2688,1453,AHMEDNAGAR,MS,2014-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),July,2015,39998,500,2550,1525,AHMEDNAGAR,MS,2015-07-01,74.7495916,19.0952075
AHMEDNAGAR(MS),August,2002,30813,241,505,389,AHMEDNAGAR,MS,2002-08-01,74.7495916,19.0952075
AHMEDNAGAR(MS),August,2003,28586,142,570,357,AHMEDNAGAR,MS,2003-08-01,74.7495916,19.0952075
AHMEDNAGAR(MS),August,2004,20060,125,483,301,AHMEDNAGAR,MS,2004-08-01,74.7495916,19.0952075
AHMEDNAGAR(MS),August,2005,7914,180,975,592,AHMEDNAGAR,MS,2005-08-01,74.7495916,19.0952075
AHMEDNAGAR(MS),August,2007,65136,312,1369,845,AHMEDNAGAR,MS,2007-08-01,74.7495916,19.0952075
AHMEDNAGAR(MS),August,2009,39388,200,851,528,AHMEDNAGAR,MS,2009-08-01,74.7495916,19.0952075
AHMEDNAGAR(MS),August,2010,129048,270,1128,711,AHMEDNAGAR,MS,2010-08-01,74.7495916,19.0952075
AHMEDNAGAR(MS),August,2013,12878,920,4670,3290,AHMEDNAGAR,MS,2013-08-01,74.7495916,19.0952075
AHMEDNAGAR(MS),August,2014,153261,192,2429,1313,AHMEDNAGAR,MS,2014-08-01,74.7495916,19.0952075
AHMEDNAGAR(MS),August,2015,15820,2258,6300,4383,AHMEDNAGAR,MS,2015-08-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2001,20272,110,522,346,AHMEDNAGAR,MS,2001-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2002,18598,223,555,401,AHMEDNAGAR,MS,2002-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2003,35476,168,620,387,AHMEDNAGAR,MS,2003-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2004,18309,130,454,292,AHMEDNAGAR,MS,2004-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2005,9492,236,1212,723,AHMEDNAGAR,MS,2005-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2006,30531,50,525,285,AHMEDNAGAR,MS,2006-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2007,49002,358,1669,1016,AHMEDNAGAR,MS,2007-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2008,25150,175,813,495,AHMEDNAGAR,MS,2008-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2009,69019,189,909,566,AHMEDNAGAR,MS,2009-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2010,85389,617,1979,1396,AHMEDNAGAR,MS,2010-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2013,72709,583,4308,2542,AHMEDNAGAR,MS,2013-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2014,129483,192,2248,1215,AHMEDNAGAR,MS,2014-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),September,2015,6008,1600,5933,4617,AHMEDNAGAR,MS,2015-09-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2001,32081,105,615,367,AHMEDNAGAR,MS,2001-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2002,46300,180,684,424,AHMEDNAGAR,MS,2002-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2003,30462,274,904,590,AHMEDNAGAR,MS,2003-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2004,31547,208,589,400,AHMEDNAGAR,MS,2004-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2005,8298,327,1502,909,AHMEDNAGAR,MS,2005-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2007,142250,154,1624,889,AHMEDNAGAR,MS,2007-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2008,38550,150,928,550,AHMEDNAGAR,MS,2008-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2009,208976,464,1720,1159,AHMEDNAGAR,MS,2009-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2010,171626,580,1972,1271,AHMEDNAGAR,MS,2010-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2012,12978,200,1255,730,AHMEDNAGAR,MS,2012-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2013,269148,454,4910,2904,AHMEDNAGAR,MS,2013-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2014,6321,100,2400,1250,AHMEDNAGAR,MS,2014-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),October,2015,86184,480,4266,3060,AHMEDNAGAR,MS,2015-10-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2001,13375,125,773,488,AHMEDNAGAR,MS,2001-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2003,41880,273,788,531,AHMEDNAGAR,MS,2003-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2004,45354,134,457,295,AHMEDNAGAR,MS,2004-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2005,22426,383,1423,902,AHMEDNAGAR,MS,2005-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2006,80221,50,715,382,AHMEDNAGAR,MS,2006-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2007,191725,112,1123,616,AHMEDNAGAR,MS,2007-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2008,44581,400,1545,1033,AHMEDNAGAR,MS,2008-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2009,230313,425,2059,1246,AHMEDNAGAR,MS,2009-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2010,125571,408,2992,1813,AHMEDNAGAR,MS,2010-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2012,37442,150,1825,993,AHMEDNAGAR,MS,2012-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2013,184437,286,4045,2198,AHMEDNAGAR,MS,2013-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2014,229078,133,2147,1146,AHMEDNAGAR,MS,2014-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),November,2015,266987,340,3390,2200,AHMEDNAGAR,MS,2015-11-01,74.7495916,19.0952075
AHMEDNAGAR(MS),December,2001,51874,150,508,348,AHMEDNAGAR,MS,2001-12-01,74.7495916,19.0952075
AHMEDNAGAR(MS),December,2003,32370,299,853,593,AHMEDNAGAR,MS,2003-12-01,74.7495916,19.0952075
AHMEDNAGAR(MS),December,2004,77410,88,476,281,AHMEDNAGAR,MS,2004-12-01,74.7495916,19.0952075
AHMEDNAGAR(MS),December,2005,40704,163,634,399,AHMEDNAGAR,MS,2005-12-01,74.7495916,19.0952075
AHMEDNAGAR(MS),December,2006,169913,102,1022,582,AHMEDNAGAR,MS,2006-12-01,74.7495916,19.0952075
AHMEDNAGAR(MS),December,2007,185973,108,860,483,AHMEDNAGAR,MS,2007-12-01,74.7495916,19.0952075
AHMEDNAGAR(MS),December,2008,285147,309,1477,923,AHMEDNAGAR,MS,2008-12-01,74.7495916,19.0952075
AHMEDNAGAR(MS),December,2009,280094,292,2937,1587,AHMEDNAGAR,MS,2009-12-01,74.7495916,19.0952075
AHMEDNAGAR(MS),December,2010,50323,800,5800,3363,AHMEDNAGAR,MS,2010-12-01,74.7495916,19.0952075
